2014 SVI Mobile Homes Data and Encoding,2015 SVI Mobile Homes Data and Encoding,2016 SVI Mobile Homes Data and Encoding,2017 SVI Mobile Homes Data and Encoding,2018 SVI Mobile Homes Data and Encoding,2019 SVI Mobile Homes Data and Encoding,2020 SVI Mobile Homes Data and Encoding
7.55,6.8,6.05,5.44,4.84,4.6,4.36
67.43,66.51,65.58,67.4,69.21,69.18,69.16
46.0,41.6,37.19,37.92,38.65,41.07,43.48
90.0,91.24,92.49,91.86,91.24,91.62,92.01
75.61,76.87,78.13,79.05,79.97,79.13,78.29
5.35,4.52,3.69,4.74,5.79,4.87,3.95
0.22,0.11,0.0,0.0,0.0,0.0,0.0
8.76,7.53,6.3,7.1,7.9,6.91,5.92
13.44,12.15,10.86,9.15,7.45,7.18,6.91
3.28,3.68,4.08,3.63,3.18,3.77,4.36
8.44,8.87,9.3,8.98,8.66,9.02,9.39
1.05,0.85,0.64,0.32,0.0,0.48,0.95
10.35,16.46,22.57,21.54,20.5,21.01,21.51
13.69,12.28,10.86,12.91,14.96,17.33,19.7
19.99,17.46,14.93,14.94,14.96,13.42,11.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.78,1.62,1.46,1.23,0.99,0.5,0.0
0.0,0.0,0.0,1.59,3.18,3.77,4.36
0.22,0.11,0.0,0.11,0.22,0.81,1.4
43.52,40.65,37.79,36.74,35.69,35.35,35.01
3.57,3.63,3.69,4.06,4.43,4.88,5.32
2.93,3.02,3.12,4.46,5.79,5.56,5.32
2.93,2.76,2.58,2.48,2.39,3.17,3.95
5.35,2.68,0.0,1.05,2.1,1.75,1.4
7.13,6.11,5.09,3.9,2.71,3.33,3.95
4.97,5.03,5.09,4.33,3.57,4.22,4.87
0.22,0.43,0.64,0.32,0.0,0.0,0.0
0.22,0.11,0.0,1.96,3.92,4.92,5.92
8.76,8.6,8.44,9.44,10.44,10.79,11.14
2.93,3.02,3.12,2.76,2.39,2.41,2.42
60.04,63.93,67.81,66.56,65.3,58.06,50.83
5.7,5.16,4.62,5.03,5.44,6.58,7.73
9.93,7.28,4.62,3.66,2.71,3.14,3.56
2.1,2.34,2.58,3.08,3.57,3.16,2.74
15.7,18.42,21.14,20.46,19.77,14.93,10.09
1.78,1.8,1.81,1.59,1.37,1.78,2.2
1.78,2.0,2.23,2.16,2.1,1.98,1.85
19.48,20.69,21.9,16.96,12.03,10.22,8.4
1.4,1.61,1.81,2.26,2.71,2.56,2.42
8.76,9.5,10.25,11.14,12.03,11.06,10.09
3.57,3.44,3.31,3.62,3.92,3.74,3.56
5.7,7.69,9.68,9.0,8.31,6.33,4.36
0.0,0.0,0.0,0.0,0.0,0.24,0.48
2.1,2.34,2.58,1.98,1.37,2.86,4.36
82.23,79.46,76.7,78.24,79.78,82.94,86.09
55.27,55.12,54.98,56.53,58.07,54.9,51.72
48.36,46.77,45.18,45.29,45.4,43.88,42.36
49.35,49.12,48.9,46.05,43.2,45.17,47.14
62.97,61.16,59.34,58.07,56.8,57.32,57.83
19.99,20.56,21.14,20.82,20.5,19.48,18.46
54.54,51.16,47.79,43.22,38.65,44.08,49.52
53.9,52.18,50.46,48.36,46.26,44.14,42.01
77.01,75.18,73.35,73.42,73.48,70.56,67.63
87.93,87.15,86.37,79.12,71.86,75.45,79.03
57.53,55.7,53.87,51.38,48.9,45.94,42.97
64.79,68.24,71.7,67.32,62.94,67.58,72.22
91.05,91.24,91.44,90.46,89.49,89.83,90.17
54.54,53.28,52.02,53.34,54.66,53.66,52.67
41.77,40.2,38.62,38.11,37.6,37.48,37.36
53.33,55.35,57.37,57.05,56.73,56.96,57.19
7.13,7.18,7.23,7.2,7.16,7.03,6.91
37.85,38.79,39.73,37.71,35.69,33.54,31.38
39.22,37.44,35.66,35.21,34.77,35.6,36.44
63.71,63.95,64.18,64.31,64.44,67.22,69.99
76.6,76.96,77.33,76.72,76.12,75.37,74.63
67.43,70.84,74.24,76.42,78.61,77.6,76.58
76.6,76.17,75.74,75.2,74.66,75.81,76.96
72.75,74.17,75.58,72.27,68.96,69.47,69.99
75.61,77.42,79.24,76.66,74.08,72.52,70.97
80.61,77.25,73.89,75.69,77.49,76.48,75.46
27.63,27.79,27.95,27.94,27.92,27.45,26.99
28.91,26.18,23.46,23.46,23.46,23.72,23.97
40.75,38.2,35.66,34.03,32.41,33.22,34.02
73.58,78.0,82.43,79.56,76.7,72.17,67.63
24.9,24.47,24.04,22.99,21.94,22.74,23.55
28.14,26.56,24.99,25.08,25.18,25.48,25.78
82.23,81.8,81.38,79.36,77.33,77.24,77.15
41.77,43.03,44.29,43.74,43.2,43.34,43.48
71.95,73.66,75.36,69.58,63.8,64.06,64.32
39.22,39.68,40.15,36.79,33.43,31.46,29.5
38.65,37.47,36.29,34.35,32.41,31.52,30.62
30.88,30.63,30.37,29.67,28.97,31.5,34.02
52.21,52.12,52.02,52.7,53.39,54.62,55.86
72.17,69.2,66.22,67.4,68.58,69.82,71.07
58.55,58.44,58.33,58.2,58.07,55.99,53.91
96.15,96.76,97.36,97.26,97.17,95.88,94.59
87.71,87.04,86.37,85.05,83.73,86.28,88.83
25.44,25.98,26.52,25.53,24.55,34.56,44.56
37.85,38.04,38.24,38.44,38.65,38.76,38.86
89.68,88.44,87.2,90.16,93.12,90.12,87.11
91.75,93.18,94.62,94.7,94.78,94.03,93.28
78.57,78.43,78.29,76.94,75.58,75.36,75.14
64.79,62.9,61.0,58.55,56.1,55.98,55.86
83.7,84.68,85.67,85.21,84.75,86.72,88.7
68.83,70.15,71.47,73.8,76.12,73.77,71.42
66.73,67.59,68.45,67.02,65.58,65.14,64.7
77.01,73.4,69.79,72.58,75.36,72.97,70.59
41.39,38.29,35.18,38.62,42.06,43.31,44.56
77.49,76.84,76.19,78.76,81.34,77.98,74.63
44.41,44.35,44.29,44.64,44.99,43.04,41.09
78.32,75.84,73.35,76.79,80.23,80.12,80.01
31.77,34.03,36.29,37.47,38.65,37.06,35.46
47.53,49.0,50.46,49.52,48.58,49.7,50.83
70.61,70.68,70.74,72.9,75.07,76.11,77.15
92.61,92.68,92.74,93.09,93.44,94.38,95.32
86.02,85.18,84.34,83.0,81.66,83.06,84.47
89.27,90.06,90.86,90.58,90.29,89.15,88.0
47.53,47.1,46.67,46.04,45.4,42.86,40.32
45.11,47.44,49.76,47.58,45.4,44.44,43.48
86.02,86.1,86.18,86.34,86.5,86.22,85.93
81.92,80.28,78.64,78.75,78.86,78.28,77.69
62.27,60.3,58.33,52.87,47.41,49.89,52.36
96.53,96.26,95.99,96.15,96.31,96.24,96.18
56.77,54.68,52.59,51.81,51.03,48.1,45.16
80.32,80.96,81.6,82.1,82.59,81.1,79.6
62.62,61.81,61.0,62.27,63.55,61.02,58.5
92.01,91.94,91.88,90.42,88.95,87.09,85.23
22.73,23.64,24.55,22.52,20.5,18.46,16.42
81.73,79.1,76.47,79.28,82.08,80.46,78.84
76.25,78.75,81.25,83.0,84.75,85.08,85.42
68.83,66.51,64.18,64.31,64.44,65.16,65.88
70.33,69.22,68.1,69.46,70.81,72.21,73.62
66.51,66.04,65.58,66.26,66.95,68.32,69.7
62.62,64.1,65.58,66.1,66.63,67.72,68.81
64.79,66.44,68.1,67.78,67.46,71.62,75.78
77.01,77.36,77.71,78.84,79.97,81.3,82.62
82.81,80.26,77.71,78.74,79.78,82.94,86.09
66.73,69.6,72.46,71.84,71.22,70.9,70.59
61.73,58.56,55.4,55.94,56.48,57.28,58.08
34.73,35.96,37.19,37.4,37.6,35.81,34.02
65.14,66.1,67.05,69.14,71.22,71.14,71.07
77.87,76.05,74.24,74.54,74.85,78.07,81.29
80.9,82.62,84.34,84.0,83.67,84.32,84.98
84.43,84.62,84.81,86.08,87.36,87.7,88.03
68.83,68.08,67.34,66.32,65.3,66.86,68.43
92.87,90.22,87.58,88.94,90.29,89.06,87.84
38.65,38.22,37.79,38.02,38.24,38.0,37.75
91.53,90.4,89.27,90.91,92.55,93.8,95.04
90.35,90.1,89.84,87.0,84.15,82.38,80.62
41.39,42.09,42.79,42.42,42.06,39.71,37.36
29.26,30.41,31.55,30.26,28.97,28.48,27.98
38.43,37.57,36.71,35.07,33.43,33.72,34.02
4.14,4.61,5.09,5.58,6.08,5.7,5.32
33.43,32.14,30.85,29.04,27.22,28.17,29.12
44.41,44.35,44.29,44.1,43.9,43.69,43.48
9.39,8.72,8.05,7.98,7.9,7.64,7.38
23.3,22.22,21.14,19.32,17.51,16.18,14.86
35.24,37.48,39.73,37.92,36.1,35.06,34.02
19.48,17.57,15.66,15.04,14.42,14.0,13.59
66.51,64.81,63.1,62.68,62.27,61.5,60.73
2.74,2.66,2.58,2.64,2.71,2.96,3.21
17.83,17.67,17.51,17.51,17.51,17.18,16.84
26.07,26.3,26.52,26.87,27.22,29.3,31.38
26.71,27.92,29.13,29.48,29.83,28.9,27.98
44.41,45.54,46.67,46.04,45.4,46.7,47.99
14.61,13.78,12.96,12.77,12.58,12.54,12.51
53.9,53.89,53.87,52.16,50.46,52.18,53.91
16.14,16.1,16.05,15.78,15.5,16.17,16.84
41.77,44.1,46.42,46.34,46.26,48.13,50.0
30.28,29.12,27.95,27.32,26.68,28.48,30.27
19.99,19.6,19.2,18.93,18.66,18.22,17.79
24.51,24.75,24.99,25.83,26.68,27.33,27.98
25.44,24.01,22.57,21.17,19.77,17.88,15.98
23.91,24.82,25.72,24.59,23.46,21.98,20.5
57.91,57.64,57.37,56.53,55.68,54.02,52.36
17.22,17.69,18.15,19.32,20.5,20.77,21.04
79.08,78.5,77.91,76.64,75.36,76.37,77.37
12.26,13.08,13.91,14.16,14.42,14.94,15.47
21.2,23.1,24.99,24.6,24.2,25.76,27.31
19.48,19.83,20.18,20.6,21.01,19.74,18.46
25.44,25.22,24.99,23.0,21.01,22.76,24.51
28.14,30.96,33.78,33.89,34.0,34.97,35.93
34.29,32.92,31.55,30.47,29.39,32.07,34.75
10.35,10.82,11.3,11.18,11.05,12.5,13.94
11.65,10.95,10.25,10.65,11.05,12.1,13.14
65.81,65.0,64.18,64.31,64.44,64.74,65.05
53.61,54.68,55.75,55.41,55.08,54.72,54.36
37.85,38.79,39.73,39.68,39.64,32.98,26.32
1.78,1.8,1.81,1.96,2.1,2.15,2.2
44.13,43.46,42.79,41.22,39.64,39.25,38.86
53.9,55.82,57.75,57.91,58.07,56.96,55.86
28.14,29.84,31.55,30.92,30.28,30.28,30.27
4.49,4.79,5.09,4.76,4.43,4.65,4.87
1.4,1.43,1.46,1.42,1.37,1.16,0.95
25.44,23.29,21.14,21.3,21.46,19.96,18.46
18.15,20.36,22.57,24.34,26.11,25.04,23.97
39.92,40.03,40.15,40.86,41.58,40.76,39.94
18.59,19.86,21.14,21.54,21.94,21.72,21.51
40.75,43.26,45.78,48.4,51.03,52.98,54.93
3.57,3.83,4.08,4.46,4.84,4.4,3.95
31.77,31.31,30.85,33.62,36.39,36.66,36.92
8.05,7.75,7.45,7.88,8.31,8.22,8.12
51.51,49.42,47.34,46.67,46.0,47.76,49.52
10.98,10.14,9.3,9.87,10.44,10.55,10.66
31.33,30.48,29.64,28.78,27.92,29.88,31.83
23.91,23.98,24.04,23.75,23.46,20.34,17.22
29.26,30.06,30.85,32.43,34.0,34.01,34.02
8.44,8.66,8.88,8.6,8.31,8.02,7.73
45.5,45.34,45.18,43.97,42.76,43.37,43.98
29.8,29.46,29.13,29.05,28.97,30.62,32.27
51.51,47.37,43.23,42.4,41.58,41.97,42.36
19.48,19.56,19.64,20.55,21.46,22.22,22.98
8.05,8.24,8.44,8.85,9.26,9.68,10.09
32.41,30.77,29.13,27.9,26.68,28.09,29.5
4.49,4.56,4.62,4.27,3.92,4.4,4.87
1.78,1.8,1.81,1.59,1.37,1.61,1.85
26.07,25.06,24.04,23.75,23.46,23.98,24.51
44.13,45.74,47.34,47.38,47.41,47.28,47.14
5.99,6.14,6.3,6.57,6.84,6.88,6.91
19.48,18.5,17.51,18.64,19.77,20.13,20.5
40.75,39.27,37.79,38.97,40.15,43.16,46.18
58.29,57.48,56.67,59.61,62.56,64.56,66.55
79.4,78.76,78.13,80.36,82.59,80.94,79.28
72.17,71.93,71.7,71.35,71.0,70.6,70.21
70.33,71.12,71.92,75.04,78.16,73.3,68.43
87.93,88.94,89.94,87.78,85.61,84.0,82.4
68.42,70.81,73.19,72.1,71.0,70.6,70.21
51.83,51.14,50.46,51.37,52.28,55.96,59.64
71.6,69.56,67.53,64.59,61.64,65.22,68.81
50.02,54.56,59.09,59.61,60.14,58.98,57.83
46.42,46.1,45.78,44.84,43.9,42.8,41.69
37.22,43.06,48.9,49.96,51.03,56.4,61.78
48.36,50.7,53.04,52.66,52.28,50.9,49.52
49.35,51.85,54.35,59.16,63.96,64.65,65.34
52.21,50.55,48.9,47.96,47.02,45.79,44.56
75.55,70.44,65.33,65.61,65.9,64.16,62.41
42.73,41.87,41.01,39.83,38.65,37.79,36.92
52.21,53.98,55.75,60.1,64.44,64.27,64.1
82.39,83.11,83.83,83.44,83.06,82.38,81.7
9.93,10.88,11.84,13.13,14.42,13.46,12.51
84.88,86.23,87.58,87.87,88.16,85.96,83.77
48.74,49.95,51.16,52.5,53.84,45.38,36.92
87.3,86.74,86.18,85.76,85.35,83.88,82.4
-104.27927,-104.486725,-104.693214,-104.59159,-104.48799,-104.71356,-104.93783
-67.74443,-67.92915,-68.11317,-67.79789,-67.480774,-67.52987,-67.577835
31.845709,32.06863,32.291122,32.061253,31.831465,32.233047,32.63505
130.1533,129.84114,129.52937,129.19356,128.8571,128.76262,128.66626
11.241569,11.137454,11.034827,11.242196,11.449611,11.423068,11.39746
-23.015724,-22.789116,-22.562103,-22.45161,-22.340612,-22.813795,-23.287338
55.16768,54.973007,54.778,54.1026,53.427296,53.33049,53.234013
-20.36199,-20.370676,-20.380621,-20.811892,-21.243414,-21.234617,-21.225668
27.12322,26.63592,26.147678,26.306871,26.466372,26.424463,26.383852
18.963215,19.104021,19.242395,19.43745,19.63197,19.992727,20.353334
-1.8728994,-2.5459075,-3.21911,-4.0135646,-4.8086276,-4.3692317,-3.9299903
-88.581955,-88.5026,-88.423134,-88.315765,-88.20757,-88.41748,-88.62678
48.91251,49.217617,49.52177,49.414,49.305973,49.259453,49.212673
43.05083,43.29063,43.530994,43.838905,44.147243,43.689835,43.232193
-42.85668,-42.56481,-42.27062,-42.48743,-42.70636,-43.24352,-43.77781
43.069748,43.120033,43.170795,43.250416,43.328693,42.905216,42.480408
32.155525,32.446087,32.738194,33.164425,33.59153,33.356483,33.122005
7.9555807,8.704522,9.4528675,9.426907,9.399598,9.481104,9.561546
-78.73177,-78.531555,-78.330536,-77.979904,-77.62755,-77.9183,-78.20816
-9.05385,-9.290165,-9.526491,-9.531232,-9.537569,-9.717735,-9.8973465
-42.285267,-42.568027,-42.851875,-43.091885,-43.331615,-43.23326,-43.13532
74.64333,74.332855,74.02226,73.931046,73.84031,73.69217,73.5434
85.71403,85.5823,85.44955,85.133644,84.81684,84.95496,85.09289
31.071255,31.427343,31.783466,31.729256,31.675379,31.078382,30.481003
-71.67803,-71.54946,-71.42039,-71.52094,-71.62202,-71.63123,-71.639626
-11.551006,-11.749771,-11.949157,-12.376983,-12.80522,-12.686949,-12.568601
84.68681,84.38843,84.08884,83.87162,83.65451,84.16763,84.68092
-6.93824,-7.057776,-7.1770954,-7.539738,-7.9028535,-8.08469,-8.267198
51.920593,52.037422,52.154922,52.699295,53.242115,52.887527,52.53206
-91.183846,-90.90298,-90.622406,-90.82812,-91.03312,-91.358665,-91.6834
1.8470236,1.7126752,1.5790418,1.9882592,2.398176,2.1530843,1.9078251
32.168846,32.293316,32.418915,32.96275,33.506264,33.223377,32.94068
-44.98308,-45.28367,-45.583424,-44.94922,-44.314617,-43.806324,-43.298424
-62.748367,-63.1001,-63.45209,-63.392715,-63.33299,-63.11775,-62.90121
-77.2492,-77.68544,-78.121445,-77.93913,-77.75731,-77.879135,-77.99893
65.32279,64.71774,64.112175,63.963066,63.813694,64.131485,64.448494
26.544407,26.353872,26.16277,26.106691,26.050055,26.30928,26.568733
40.46193,40.1199,39.777378,39.287968,38.797546,39.095123,39.391827
-26.663437,-26.636456,-26.609728,-26.764072,-26.918217,-26.65568,-26.392328
-4.976205,-5.275035,-5.574155,-5.052682,-4.5314455,-4.276599,-4.019952
-22.728352,-23.238277,-23.748827,-23.770756,-23.792122,-23.895311,-23.999508
-24.318348,-24.504402,-24.690407,-24.594852,-24.498352,-23.82198,-23.14569
-6.6188483,-6.9110694,-7.2033763,-7.3695025,-7.535066,-7.2319217,-6.92769
-42.700726,-42.803062,-42.90347,-42.99697,-43.089302,-42.708126,-42.326416
110.89193,111.20846,111.52383,111.39929,111.27481,111.73604,112.19483
53.719025,53.70636,53.6931,53.688927,53.683357,53.978336,54.273197
-69.09561,-68.93403,-68.77221,-68.01183,-67.250755,-67.25378,-67.25626
-43.02551,-42.842194,-42.658184,-41.982018,-41.305687,-41.222786,-41.139317
21.75973,21.956259,22.15213,22.487432,22.823368,22.679243,22.53554
-64.34527,-64.37893,-64.412506,-63.836315,-63.25996,-62.98236,-62.704674
-46.7438,-46.548122,-46.353302,-46.302116,-46.252586,-46.411533,-46.569355
-18.040947,-18.073914,-18.105423,-18.04561,-17.985918,-17.900763,-17.815184
2.087008,2.6283402,3.1695528,2.9209805,2.6732283,2.2164302,1.7602328
7.035425,7.5227165,8.008203,8.235451,8.461236,8.219337,7.978512
12.010508,12.020012,12.028946,12.415622,12.800702,12.964011,13.125902
-4.581531,-4.6992455,-4.8180537,-4.715042,-4.6125402,-4.9553776,-5.298726
21.568905,21.731316,21.891624,21.700327,21.508354,21.620628,21.733753
-56.64512,-56.96787,-57.292202,-57.092487,-56.893803,-57.195248,-57.49743
23.17554,23.523912,23.873346,23.828289,23.781794,24.093014,24.403685
-13.893035,-14.128576,-14.365047,-14.034906,-13.703335,-13.447997,-13.192678
51.39761,51.48294,51.56857,51.623615,51.677624,51.62978,51.582897
12.232504,11.950091,11.669239,11.575871,11.482947,11.771712,12.059734
88.592926,88.071815,87.54954,86.839264,86.1291,86.39292,86.65709
16.592068,16.799507,17.008013,17.00885,17.008701,16.981386,16.953903
-40.10222,-39.779552,-39.457546,-39.371826,-39.28643,-39.001366,-38.715908
1.994397,1.962798,1.9305238,2.3224993,2.7159262,2.8118792,2.9068918
-45.37444,-45.01668,-44.65963,-44.907078,-45.155247,-45.33269,-45.509155
-16.358814,-16.00574,-15.649704,-15.163786,-14.677907,-15.357025,-16.036106
20.354443,20.4693,20.583376,20.9524,21.320448,21.752985,22.184944
-40.550236,-40.922382,-41.29341,-41.439045,-41.58401,-41.64156,-41.69841
-3.3085587,-3.6558993,-4.0018816,-3.8904068,-3.777817,-4.0191994,-4.261261
14.556039,14.932812,15.309999,15.037057,14.764175,14.773442,14.782177
-17.64936,-17.650095,-17.650633,-17.4799,-17.31015,-17.54179,-17.773378
-36.68237,-37.126125,-37.569363,-37.699284,-37.82984,-37.605556,-37.38013
45.25829,44.346294,43.434414,43.25287,43.07286,42.77378,42.47498
-16.290453,-16.426573,-16.562162,-16.50914,-16.454512,-15.672738,-14.892269
4.837763,4.610647,4.383278,4.6513624,4.9184837,4.7705317,4.622445
-53.16736,-53.357727,-53.549088,-53.386337,-53.222824,-53.02729,-52.830048
26.789022,26.7954,26.801855,27.013166,27.225597,27.184532,27.142849
-1.0215642,-0.94048285,-0.85927844,-0.6797445,-0.501271,-0.28512836,-0.069905035
-22.62851,-22.368036,-22.108147,-21.55469,-20.99999,-20.63173,-20.263903
11.559778,11.580459,11.60108,11.979124,12.357183,12.381384,12.40579
-41.37184,-41.40943,-41.446518,-41.20421,-40.961624,-40.760696,-40.558784
-10.111508,-9.691719,-9.274799,-9.175188,-9.074658,-8.734488,-8.392561
22.12693,22.274654,22.423557,21.826176,21.229002,21.35538,21.480923
31.486065,31.230427,30.974876,31.101046,31.225378,31.071753,30.918814
37.78299,37.224297,36.66546,36.63463,36.60284,36.9321,37.26203
-0.7270144,-0.3958796,-0.0654801,0.42528167,0.9158107,0.8820096,0.848446
-70.28279,-70.15607,-70.0275,-69.85553,-69.682556,-69.789024,-69.89458
1.6392895,1.8103181,1.9829508,1.9339257,1.8854667,2.4622045,3.040278
-51.589996,-51.737984,-51.886604,-52.21535,-52.5426,-52.363243,-52.18183
-30.688452,-30.745977,-30.805378,-30.939924,-31.075197,-31.300627,-31.526457
80.07281,80.44028,80.808,80.12815,79.44766,78.99542,78.54201
39.75269,39.659668,39.567734,39.41434,39.261353,38.538475,37.813995
4.676829,4.95091,5.2227592,5.288837,5.3543005,4.727164,4.1001863
17.556242,17.390285,17.224308,17.122992,17.023113,17.145586,17.268671
-41.47032,-41.36795,-41.266293,-41.11972,-40.97403,-40.387314,-39.80027
25.489712,25.458813,25.427265,25.596817,25.767698,26.328024,26.888187
27.21828,27.182945,27.146952,27.0609,26.974571,27.300308,27.626501
12.204186,12.413725,12.62132,12.158146,11.694877,11.567272,11.442093
-5.845231,-5.916273,-5.987545,-6.3321886,-6.677882,-6.4011297,-6.124598
-34.317547,-34.709175,-35.10322,-36.07847,-37.054256,-36.60495,-36.156597
22.222506,21.67351,21.121864,20.985662,20.84818,20.815527,20.783005
-64.012825,-64.25316,-64.49317,-64.591675,-64.689896,-65.22076,-65.74908
-33.34158,-32.60439,-31.864271,-31.468586,-31.073215,-31.650877,-32.228348
-27.88282,-27.806225,-27.73002,-27.577606,-27.426102,-27.053452,-26.679817
32.834747,32.841347,32.849457,32.73462,32.618988,32.77064,32.923798
-26.148396,-26.073208,-25.997778,-26.327927,-26.658188,-26.968866,-27.280003
16.740126,16.967646,17.196154,16.956964,16.7163,16.479078,16.242168
-65.60965,-65.18284,-64.75484,-64.54637,-64.337685,-63.734535,-63.13142
-10.749687,-10.432041,-10.114127,-9.739302,-9.3639965,-9.099319,-8.83478
-9.882271,-10.5285425,-11.174339,-11.128281,-11.080815,-10.807358,-10.53513
-70.93227,-70.68712,-70.44295,-70.67266,-70.90226,-71.16213,-71.42191
17.99137,18.49688,19.001759,19.344273,19.688074,19.586536,19.485939
-18.192472,-18.069677,-17.945887,-17.554453,-17.162886,-17.370508,-17.576551
-28.268465,-28.564962,-28.860271,-28.19925,-27.536777,-27.06479,-26.59175
74.12002,74.11794,74.11811,73.39921,72.67919,72.498085,72.31539
-27.102953,-26.963955,-26.824663,-26.907404,-26.99043,-26.852167,-26.71556
-15.66998,-15.478494,-15.286464,-15.1664295,-15.045093,-15.659851,-16.272457
-55.48402,-55.18877,-54.89114,-55.182384,-55.473057,-55.432903,-55.392475
38.095722,38.524513,38.95403,38.665176,38.37551,37.65843,36.93948
14.204176,14.010309,13.816954,13.652948,13.489395,13.723362,13.95703
49.96253,49.23647,48.511467,48.643883,48.777298,49.009274,49.24015
-38.443005,-38.45059,-38.4587,-38.034588,-37.61089,-37.834373,-38.057972
-71.41101,-71.18988,-70.96871,-70.29957,-69.629845,-69.36305,-69.09566
-60.051113,-60.04749,-60.04536,-59.62025,-59.194874,-59.016518,-58.83702
-47.75504,-48.27892,-48.80165,-48.145138,-47.486916,-46.88822,-46.289513
-18.641174,-18.73619,-18.831083,-18.839252,-18.847061,-18.937874,-19.028399
79.45244,79.276306,79.099846,79.179726,79.25922,79.13713,79.01532
-31.00647,-31.559566,-32.110405,-32.12993,-32.149067,-31.566133,-30.98119
105.30217,105.520676,105.736694,105.17415,104.611145,104.80044,104.98967
4.0385995,4.3989234,4.7578387,4.531402,4.3027854,4.344951,4.38541
27.439352,27.59319,27.746504,27.068047,26.389614,26.421099,26.453264
-51.260918,-51.388924,-51.51677,-51.258446,-51.000507,-51.23687,-51.47281
21.319553,21.286633,21.25497,21.426933,21.599781,21.454948,21.309826
-0.836101,-0.7470874,-0.65849584,-0.8830742,-1.1070985,-1.4501127,-1.7919406
-13.41566,-13.098266,-12.7790575,-13.167485,-13.554526,-13.787124,-14.019469
-45.624767,-45.900024,-46.17447,-46.25517,-46.335213,-46.171314,-46.007233
-17.103958,-16.86683,-16.628319,-16.682556,-16.736382,-16.09861,-15.461488
41.201775,40.761177,40.32147,40.607727,40.89522,40.973843,41.053825
-10.484881,-10.018346,-9.551754,-8.994705,-8.438502,-7.8830786,-7.3271923
62.484882,63.14429,63.80315,63.83026,63.85789,64.19775,64.53796
-4.60007,-4.605233,-4.6092906,-4.6928763,-4.7767506,-5.0581346,-5.3380814
13.373455,13.157151,12.940961,12.388306,11.833262,11.788529,11.74308
-42.16082,-42.386486,-42.612446,-42.62455,-42.636806,-42.354618,-42.07151
6.0001583,5.956641,5.914484,5.8922834,5.869727,5.578188,5.285966
-39.050537,-38.96442,-38.878708,-39.09862,-39.31997,-39.153763,-38.988007
69.06569,69.19726,69.32946,69.21318,69.09586,68.82719,68.55711
-3.7032647,-3.8385644,-3.973311,-4.1591744,-4.3440595,-4.4581265,-4.571009
-14.922222,-14.8856945,-14.850163,-14.92419,-14.998029,-14.525358,-14.054736
-9.526475,-9.420382,-9.31447,-9.270564,-9.227707,-9.390637,-9.553457
62.59818,62.338154,62.079624,61.819393,61.5598,61.62288,61.6865
-58.961514,-58.9575,-58.95332,-58.636196,-58.319363,-58.341843,-58.364944
-13.234049,-12.975701,-12.717837,-12.341773,-11.966045,-11.85046,-11.735058
64.9472,64.8506,64.75302,64.58281,64.41267,64.37968,64.34673
-20.807686,-20.438051,-20.067207,-19.838217,-19.608912,-19.254005,-18.898056
73.6569,74.13998,74.624405,74.690384,74.75581,73.96526,73.17366
-28.307917,-27.495739,-26.684809,-26.854698,-27.025175,-27.285952,-27.548792
61.075108,60.98516,60.89596,60.76726,60.638783,60.329163,60.01946
75.21054,74.97338,74.73667,74.845825,74.95457,74.88925,74.824745
-59.45532,-59.072906,-58.68941,-58.15619,-57.621964,-57.260662,-56.89915
39.36597,39.31172,39.256966,38.97643,38.69435,38.723385,38.752487
36.222225,36.454746,36.686436,36.72929,36.77358,36.59557,36.41823
39.170322,39.25271,39.33493,39.522575,39.711555,39.883957,40.057655
41.731354,41.59973,41.469883,41.348633,41.22891,41.067085,40.904385
27.932625,28.010166,28.087914,28.15339,28.216475,28.39973,28.584553
22.951658,22.831167,22.711966,23.03547,23.358793,23.8298,24.30237
-23.825712,-23.65009,-23.473024,-23.182589,-22.891855,-22.968773,-23.048166
28.886475,28.518795,28.151157,28.384396,28.618004,28.49895,28.379974
53.46266,53.38739,53.311676,53.11779,52.92487,52.621754,52.31799
-43.651924,-44.109867,-44.568676,-44.141266,-43.713947,-43.372066,-43.02943
-10.587898,-10.739649,-10.892353,-10.849187,-10.80548,-10.269904,-9.734411
92.206566,92.36495,92.52139,92.15383,91.78585,91.78611,91.78571
88.325005,88.46554,88.60523,88.3922,88.17927,87.91262,87.646904
49.943146,49.585503,49.227364,49.040497,48.854973,48.93023,49.006554
34.097317,34.56722,35.03616,34.95385,34.871475,34.794857,34.71733
-23.58337,-23.22264,-22.860966,-23.589869,-24.320993,-24.935974,-25.550276
-31.233915,-31.298258,-31.362932,-30.824663,-30.286406,-30.09445,-29.90225
19.591627,19.626131,19.65881,19.821806,19.98375,19.860931,19.739056
-14.04968,-14.812277,-15.574787,-15.685372,-15.7941,-15.622949,-15.451946
19.922192,19.974583,20.025148,20.30383,20.581467,20.307364,20.033384
32.223568,32.37109,32.518,32.46889,32.41933,32.519688,32.620834
19.444649,19.353825,19.261011,18.939745,18.618435,18.599533,18.58171
-8.303035,-8.034841,-7.7673817,-7.5634255,-7.361248,-7.4610996,-7.5600967
-38.310825,-38.454727,-38.59815,-38.70007,-38.80207,-38.647675,-38.492374
-134.63852,-134.989,-135.33736,-135.09009,-134.84401,-134.5781,-134.31197
53.7993,53.708252,53.61649,53.489246,53.360577,53.397373,53.433968
