2014 SVI Limited English Ability Data and Encoding,2015 SVI Limited English Ability Data and Encoding,2016 SVI Limited English Ability Data and Encoding,2017 SVI Limited English Ability Data and Encoding,2018 SVI Limited English Ability Data and Encoding,2019 SVI Limited English Ability Data and Encoding,2020 SVI Limited English Ability Data and Encoding
18.5,17.24,15.98,7.99,0.0,0.0,0.0
39.38,40.91,42.44,36.07,29.7,22.87,16.04
13.21,19.96,26.71,31.26,35.82,29.99,24.16
12.86,13.74,14.61,10.84,7.07,7.83,8.59
16.65,15.53,14.42,10.74,7.07,3.54,0.0
50.3,50.27,50.24,46.06,41.87,46.68,51.5
10.67,23.72,36.77,49.94,63.1,63.62,64.13
28.72,18.5,8.28,7.68,7.07,3.54,0.0
34.54,36.82,39.1,34.4,29.7,30.43,31.16
0.0,0.0,0.0,14.85,29.7,30.43,31.16
20.53,23.46,26.39,20.58,14.77,11.68,8.59
8.69,7.8,6.91,3.45,0.0,0.0,0.0
12.89,13.2,13.5,14.14,14.77,25.92,37.08
9.71,11.7,13.69,10.38,7.07,15.62,24.16
7.51,12.0,16.49,15.63,14.77,19.46,24.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.06,46.88,56.7,55.81,54.92,43.04,31.16
13.05,10.15,7.26,11.02,14.77,15.4,16.04
65.07,61.82,58.58,50.22,41.87,33.02,24.16
8.05,8.24,8.44,4.22,0.0,0.0,0.0
0.0,4.5,9.01,11.89,14.77,25.92,37.08
6.37,6.45,6.53,6.8,7.07,3.54,0.0
16.75,22.32,27.89,17.48,7.07,11.55,16.04
0.0,9.72,19.45,13.26,7.07,15.62,24.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.11,9.68,8.25,7.66,7.07,11.55,16.04
0.0,0.0,0.0,0.0,0.0,4.3,8.59
9.07,13.48,17.89,12.48,7.07,7.83,8.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.4,17.43,16.46,8.23,0.0,0.0,0.0
13.28,12.85,12.42,6.21,0.0,0.0,0.0
16.17,13.44,10.7,8.88,7.07,11.55,16.04
5.19,5.54,5.89,2.94,0.0,12.08,24.16
47.66,50.27,52.88,49.65,46.42,50.77,55.12
16.24,13.24,10.25,8.66,7.07,7.83,8.59
60.84,57.67,54.5,48.18,41.87,39.48,37.08
29.93,22.52,15.12,14.94,14.77,11.68,8.59
78.38,78.73,79.08,80.5,81.92,80.71,79.5
58.13,58.44,58.74,56.83,54.92,48.95,42.97
28.91,26.76,24.61,19.69,14.77,15.4,16.04
71.47,67.53,63.58,55.0,46.42,50.77,55.12
34.22,30.9,27.57,31.7,35.82,36.45,37.08
54.44,62.7,70.96,75.31,79.66,78.62,77.59
40.15,46.16,52.18,51.66,51.13,49.24,47.36
39.19,43.92,48.65,47.54,46.42,44.7,42.97
76.03,75.77,75.52,73.02,70.52,69.33,68.14
46.23,44.06,41.9,41.88,41.87,42.42,42.97
34.7,37.42,40.15,37.98,35.82,39.4,42.97
27.03,21.12,15.22,15.0,14.77,22.96,31.16
50.37,44.43,38.49,40.18,41.87,46.68,51.5
54.54,58.17,61.8,63.69,65.58,58.54,51.5
6.53,3.26,0.0,0.0,0.0,0.0,0.0
63.45,63.36,63.26,59.09,54.92,48.95,42.97
28.69,33.74,38.78,30.74,22.7,19.37,16.04
42.41,38.74,35.08,28.89,22.7,23.43,24.16
36.87,37.12,37.38,39.62,41.87,46.68,51.5
65.58,65.05,64.53,61.22,57.91,58.27,58.63
30.44,33.58,36.71,33.2,29.7,22.87,16.04
17.32,14.12,10.92,9.0,7.07,3.54,0.0
31.9,33.62,35.34,38.61,41.87,50.25,58.63
63.23,64.6,65.97,61.94,57.91,56.52,55.12
33.37,33.94,34.51,28.61,22.7,29.89,37.08
71.7,69.77,67.84,68.44,69.05,70.9,72.76
49.47,52.96,56.45,51.43,46.42,41.75,37.08
64.15,66.62,69.09,69.07,69.05,65.04,61.04
67.4,64.28,61.16,58.04,54.92,60.46,66.01
24.42,26.26,28.11,31.96,35.82,25.93,16.04
13.15,11.64,10.12,8.6,7.07,11.55,16.04
55.71,58.36,61.0,62.05,63.1,64.56,66.01
66.89,69.18,71.47,69.32,67.18,66.6,66.01
29.89,27.24,24.58,19.67,14.77,11.68,8.59
35.88,40.9,45.91,40.86,35.82,36.45,37.08
41.32,47.5,53.68,34.23,14.77,7.38,0.0
86.09,86.04,85.99,85.77,85.55,85.8,86.06
66.6,63.52,60.43,60.65,60.87,58.0,55.12
36.2,41.0,45.81,40.82,35.82,25.93,16.04
20.92,19.09,17.26,12.16,7.07,11.55,16.04
64.44,61.26,58.07,57.99,57.91,56.52,55.12
42.02,41.38,40.75,35.22,29.7,33.39,37.08
49.51,50.51,51.51,43.66,35.82,39.4,42.97
24.29,35.16,46.04,53.46,60.87,42.52,24.16
38.94,40.1,41.26,31.98,22.7,23.43,24.16
53.93,48.94,43.94,47.54,51.13,51.32,51.5
13.85,13.42,12.99,10.03,7.07,11.55,16.04
72.59,71.89,71.19,69.18,67.18,65.66,64.13
43.33,37.6,31.87,39.14,46.42,52.52,58.63
69.98,67.83,65.68,64.39,63.1,63.62,64.13
35.08,41.5,47.91,38.8,29.7,26.93,24.16
41.23,42.74,44.25,40.03,35.82,39.4,42.97
51.54,53.22,54.89,53.01,51.13,56.09,61.04
19.68,20.16,20.63,17.7,14.77,11.68,8.59
38.2,35.51,32.82,27.76,22.7,19.37,16.04
72.14,69.21,66.28,63.58,60.87,60.96,61.04
35.24,40.25,45.27,45.84,46.42,56.22,66.01
72.75,73.4,74.05,74.48,74.91,73.15,71.39
62.11,60.32,58.52,54.82,51.13,54.88,58.63
20.95,21.9,22.86,14.96,7.07,3.54,0.0
79.15,79.5,79.85,79.16,78.48,73.31,68.14
19.83,19.42,19.01,20.86,22.7,26.93,31.16
43.65,42.94,42.22,39.02,35.82,33.49,31.16
54.79,53.4,52.02,49.22,46.42,46.89,47.36
55.21,53.22,51.23,48.82,46.42,44.7,42.97
62.56,65.7,68.83,65.96,63.1,59.11,55.12
47.18,49.18,51.19,53.06,54.92,56.78,58.63
41.99,43.17,44.35,45.38,46.42,44.7,42.97
43.9,43.66,43.43,44.92,46.42,44.7,42.97
55.11,53.5,51.89,51.51,51.13,57.63,64.13
38.46,52.52,66.57,64.83,63.1,35.84,8.59
78.89,77.94,76.98,80.12,83.25,82.36,81.48
18.53,17.69,16.84,15.8,14.77,19.46,24.16
5.03,2.51,0.0,3.54,7.07,36.54,66.01
20.34,21.2,22.06,18.42,14.77,15.4,16.04
48.52,54.79,61.06,60.96,60.87,54.12,47.36
0.0,0.0,0.0,7.38,14.77,15.4,16.04
13.63,9.33,5.03,2.51,0.0,0.0,0.0
43.94,48.9,53.87,52.5,51.13,47.05,42.97
14.01,19.66,25.31,24.0,22.7,35.03,47.36
52.37,53.28,54.19,50.3,46.42,41.75,37.08
0.0,14.46,28.91,25.8,22.7,23.43,24.16
55.94,47.76,39.57,40.72,41.87,28.96,16.04
37.5,43.47,49.44,50.28,51.13,57.63,64.13
35.21,32.18,29.16,25.93,22.7,19.37,16.04
45.14,44.89,44.64,40.23,35.82,29.99,24.16
74.18,75.91,77.65,74.09,70.52,61.01,51.5
87.55,87.34,87.14,88.57,90.0,87.66,85.33
56.48,61.36,66.25,56.34,46.42,56.22,66.01
69.69,58.06,46.42,34.56,22.7,19.37,16.04
46.58,54.3,62.02,58.47,54.92,35.48,16.04
72.33589,72.332695,72.32984,69.08873,65.88654,66.046585,66.255295
2.7397993,3.1269681,3.5127351,1.5219219,-0.4667142,-1.4378836,-2.4318163
-41.017246,-40.087864,-39.158653,-39.96138,-40.77874,-41.27189,-41.77418
-8.764692,-8.076844,-7.389395,-7.968537,-8.511924,-7.700995,-6.8599763
29.664165,29.35435,29.045387,32.1563,35.25957,38.2072,41.13002
-46.31256,-44.739017,-43.16485,-42.078136,-40.994995,-42.321835,-43.683964
31.160498,31.564135,31.966888,32.500294,33.07519,32.77503,32.491917
11.526617,11.963341,12.400847,13.384077,14.372794,14.605481,14.861069
13.011597,12.865685,12.719363,13.852395,14.94768,16.613174,18.201517
-59.851604,-62.280907,-64.70939,-64.63162,-64.57658,-64.25225,-63.959694
-6.215649,-5.5874424,-4.9583225,-4.7508454,-4.5126424,-4.1782026,-3.8319798
34.220364,32.656914,31.093992,29.86839,28.610874,28.699417,28.779667
68.88537,68.64337,68.40207,65.82255,63.276333,61.74481,60.23353
56.91137,57.618446,58.324753,58.504898,58.674866,57.317516,55.922832
9.00124,9.367725,9.733589,10.151867,10.548069,10.751923,10.950008
22.244102,21.81627,21.389257,21.959206,22.537249,23.758972,24.975836
12.428681,12.578614,12.727523,10.912114,9.070649,6.7198834,4.3799405
-9.826295,-10.138722,-10.451382,-9.876011,-9.293877,-8.443865,-7.609429
-54.080357,-52.949776,-51.819115,-51.799187,-51.767,-53.094223,-54.433628
-56.424595,-55.46448,-54.506477,-55.173054,-55.869022,-55.41447,-54.987854
-36.72389,-37.66971,-38.61646,-38.431072,-38.24878,-38.415947,-38.567802
-11.1541395,-11.0082445,-10.863122,-8.981676,-7.0762153,-6.7109685,-6.3431087
-27.863781,-28.27009,-28.67448,-28.306032,-27.939014,-29.301336,-30.694633
5.9137487,6.606468,7.2991257,7.832452,8.333568,9.3088,10.268497
-74.41854,-74.35847,-74.297844,-72.79072,-71.304665,-70.67449,-70.04714
23.855328,23.011793,22.167814,18.785967,15.39095,15.320782,15.221208
0.4641993,0.29658723,0.12873483,0.40980172,0.66588044,0.2527125,-0.21324515
-11.74627,-12.072547,-12.398846,-12.481497,-12.572891,-10.975097,-9.3827505
-75.13883,-74.825714,-74.513466,-72.9908,-71.506905,-70.634605,-69.8084
21.13564,19.545391,17.955341,18.274403,18.562881,17.921543,17.24237
42.31324,43.31725,44.321545,44.4882,44.6916,43.779613,42.904823
-59.7695,-58.922123,-58.07563,-56.558228,-55.025475,-55.313667,-55.58779
-25.823206,-26.396597,-26.969315,-27.202332,-27.396635,-27.638535,-27.879042
-85.08426,-86.00554,-86.92582,-86.53143,-86.13594,-86.53384,-86.89854
57.46647,58.27918,59.092003,59.455612,59.838524,60.59421,61.3724
43.911743,45.291706,46.67072,47.184097,47.71308,48.92868,50.131123
-74.39805,-75.02734,-75.6565,-75.779236,-75.94452,-75.62142,-75.33395
66.771454,66.810234,66.849724,66.857025,66.84961,68.14398,69.42416
4.1531816,3.1609502,2.1700253,1.7691636,1.407557,1.8818784,2.3894258
-47.868935,-48.455807,-49.04363,-48.763412,-48.512325,-49.54663,-50.612026
-3.2827954,-3.3301582,-3.378532,-3.2922845,-3.2362485,-1.9257928,-0.639325
-54.301147,-55.67156,-57.041805,-55.796314,-54.561005,-53.97251,-53.418797
-62.308266,-61.215275,-60.12176,-59.748993,-59.388313,-60.464565,-61.533787
-6.83383,-6.892948,-6.9530725,-7.3707924,-7.8111267,-10.116226,-12.407753
21.435322,21.289253,21.14379,21.634058,22.134876,22.020395,21.945875
9.01169,10.852354,12.692228,12.365904,12.0378895,11.2469635,10.430862
-12.388574,-12.812419,-13.236273,-13.961196,-14.656417,-15.510197,-16.301277
-51.46217,-52.58975,-53.716732,-52.085064,-50.419987,-49.146503,-47.854443
-33.999386,-33.24818,-32.498604,-31.239584,-29.93823,-29.388666,-28.808432
-53.859703,-54.785053,-55.711166,-57.42892,-59.1616,-59.929577,-60.693737
-70.604454,-71.92556,-73.245415,-71.359406,-69.46673,-67.48692,-65.4673
-115.60152,-116.66026,-117.71886,-115.23586,-112.756676,-113.3281,-113.91557
-20.71175,-19.86456,-19.017172,-17.690426,-16.387796,-16.371784,-16.405375
25.076311,24.319784,23.562368,20.70466,17.887796,16.07527,14.301999
28.539602,29.057285,29.576086,29.853966,30.14315,30.862648,31.548386
34.186214,33.5336,32.8793,31.755064,30.62028,30.73118,30.850084
1.4203786,1.5456742,1.6718167,0.20578086,-1.2803394,-0.9198886,-0.58264744
-46.476456,-46.29186,-46.107563,-44.411198,-42.69369,-41.328274,-39.925205
-23.011036,-22.723875,-22.437872,-21.098837,-19.746218,-18.730473,-17.71832
-78.8606,-80.01171,-81.16273,-80.19173,-79.231606,-79.948044,-80.7128
76.940155,77.10451,77.2701,74.28303,71.26666,70.211876,69.15632
-17.89981,-17.732409,-17.565172,-17.58961,-17.60325,-16.299204,-15.009151
63.182587,63.549847,63.917244,64.26138,64.59629,64.64,64.666916
54.554825,53.919846,53.284706,55.4494,57.651825,57.607414,57.615673
-3.5334904,-4.6868954,-5.8412533,-6.4622116,-7.0704618,-7.3931756,-7.6748424
-5.350646,-4.4742193,-3.5981472,-3.1525247,-2.7355468,-2.7195852,-2.756622
-13.453455,-12.719084,-11.985486,-10.712881,-9.443722,-10.170508,-10.859369
43.323555,43.163536,43.0025,38.325943,33.62932,32.98966,32.357742
-6.37491,-6.346048,-6.317758,-5.589826,-4.8509707,-2.4902759,-0.09382385
-11.423132,-11.393625,-11.363889,-9.463316,-7.602815,-7.3704953,-7.1534657
59.46921,59.51253,59.55547,58.229317,56.875957,55.53971,54.188522
89.79528,90.17205,90.54885,89.71862,88.858765,89.14599,89.41122
-22.696512,-24.85509,-27.01337,-27.030184,-27.08716,-27.108788,-27.20694
-39.833935,-40.545673,-41.25826,-41.261982,-41.274662,-42.815834,-44.388443
-52.41366,-52.48336,-52.553867,-50.550785,-48.553207,-47.38631,-46.205807
-58.541237,-57.003693,-55.466686,-54.119225,-52.784317,-50.849327,-48.910194
79.4699,79.645996,79.821075,80.65527,81.51831,81.093636,80.68605
18.642015,19.304579,19.966436,20.014877,20.084167,22.004993,23.953814
67.834854,69.080956,70.328064,70.30773,70.3105,71.24536,72.20678
43.985695,44.56469,45.144043,43.279312,41.429985,40.45252,39.491344
95.15094,94.73857,94.326935,94.56623,94.774536,95.33541,95.850876
-47.204933,-46.87398,-46.54195,-48.512733,-50.45978,-50.849045,-51.252815
-58.794086,-59.51717,-60.239944,-60.249317,-60.28518,-59.782585,-59.3204
-29.247854,-30.538511,-31.830648,-30.306341,-28.786444,-26.833479,-24.851254
90.92641,90.8524,90.7791,90.65167,90.54614,90.069046,89.61458
71.0901,70.980316,70.870346,67.72598,64.59006,63.721375,62.86434
-26.213903,-25.729631,-25.245338,-24.305056,-23.333067,-25.495966,-27.586641
-9.940302,-10.578271,-11.216582,-10.555037,-9.927105,-10.397612,-10.890961
27.137157,26.53709,25.937395,26.224554,26.492443,29.01902,31.556175
52.40335,52.892708,53.382046,52.862045,52.36251,53.22363,54.088963
16.025347,15.452349,14.881056,17.332706,19.741148,21.479958,23.171103
-5.8711195,-5.5179625,-5.1638536,-6.778968,-8.422088,-9.2466955,-10.115045
6.085821,6.268609,6.451373,8.583304,10.725442,12.261348,13.777799
1.4373739,1.8989122,2.3605535,2.1244657,1.9270685,1.7228811,1.5728452
-2.00073,-1.6333708,-1.2690519,-1.3444685,-1.448934,-0.44559422,0.56541115
43.706795,44.51265,45.31958,44.94619,44.5397,44.973618,45.35721
-58.673237,-59.11125,-59.550438,-57.648026,-55.76446,-56.931767,-58.14123
-44.00003,-44.8295,-45.65917,-44.59944,-43.554943,-45.087482,-46.609642
15.683719,16.10467,16.52514,15.249685,14.001406,14.123054,14.26089
-10.921366,-12.548639,-14.1764145,-13.006118,-11.86773,-11.224779,-10.608205
106.29019,106.96654,107.6436,105.70523,103.76808,103.7206,103.687546
13.406538,13.018728,12.630878,12.213824,11.755804,11.117697,10.402984
-62.628727,-62.68307,-62.737682,-61.074963,-59.38604,-59.081974,-58.785015
33.54048,33.140743,32.740414,35.093384,37.459488,39.166164,40.877884
3.7097907,3.5056567,3.3023946,2.6471815,1.9701767,1.8434343,1.6905069
2.3122199,2.7806685,3.2490733,4.4512753,5.647924,5.560929,5.423783
80.176285,80.09134,80.007195,76.79648,73.60686,73.251076,72.9134
67.28377,67.5555,67.827774,65.42822,63.02614,61.561085,60.078815
71.06638,72.32375,73.580376,73.116295,72.69467,73.65189,74.673454
-6.986416,-7.6287336,-8.271481,-8.095881,-7.924693,-6.118618,-4.353818
-8.531804,-8.844254,-9.156793,-9.6175785,-10.06035,-9.314621,-8.587355
-44.76224,-44.86322,-44.96469,-45.020382,-45.09373,-46.444153,-47.77637
49.111183,48.64309,48.17599,48.40884,48.665684,50.556705,52.50831
-32.239544,-31.851246,-31.463114,-30.585432,-29.740696,-29.68207,-29.677475
39.99063,41.202183,42.41508,41.313076,40.231594,40.244873,40.316723
71.335815,73.09396,74.851,73.384766,71.897964,71.69637,71.500275
25.300228,26.585596,27.869293,28.011204,28.152592,27.304115,26.430656
22.828194,23.213078,23.597824,24.727116,25.86153,28.397034,30.906864
1.5627419,0.26255685,-1.0366019,-1.1780149,-1.2990555,0.2840801,1.9299792
11.754664,12.91162,14.067458,15.149308,16.251596,15.165511,14.101536
8.863551,8.548181,8.233794,8.847421,9.417884,9.867771,10.305455
22.01921,23.89317,25.766485,27.81515,29.861477,29.378956,28.855705
-43.300816,-42.738514,-42.174953,-44.595238,-47.035892,-47.856743,-48.726578
35.573658,36.617397,37.659657,37.712452,37.76105,39.01562,40.27625
13.888814,12.8857765,11.881814,11.787171,11.691987,11.772876,11.855988
3.0645125,2.9638388,2.8630278,4.277319,5.691725,6.5388126,7.3441067
10.729269,10.023378,9.31801,8.360922,7.407404,7.9903965,8.587681
30.946161,30.292246,29.637486,29.238691,28.868212,29.58403,30.291166
1.529801,2.0954673,2.6610563,1.7696749,0.90451306,0.17921606,-0.5627168
-44.57459,-43.390667,-42.209072,-43.681488,-45.139698,-47.31662,-49.43921
17.830841,17.423971,17.01672,15.460201,13.878884,13.478865,13.088096
-20.092558,-19.862448,-19.631735,-20.802145,-21.97537,-23.084467,-24.164661
25.723679,26.813574,27.903168,25.206219,22.470736,22.600393,22.691545
-33.68421,-33.96768,-34.252174,-32.254463,-30.224281,-28.59953,-26.919586
-99.95481,-100.286064,-100.617836,-98.59269,-96.590065,-97.86344,-99.19277
-8.183416,-9.503611,-10.82407,-11.023928,-11.194945,-10.909199,-10.600398
-57.063507,-58.047653,-59.032036,-58.66355,-58.263863,-56.398777,-54.50808
-6.1376615,-5.1874785,-4.2371745,-4.66987,-5.082048,-4.707767,-4.3553624
-52.65153,-53.946754,-55.24287,-55.569344,-55.932022,-57.6794,-59.441303
-12.11623,-12.288978,-12.46226,-12.558837,-12.657822,-12.405868,-12.14643
22.194489,21.789423,21.38567,22.27086,23.189514,24.155273,25.129711
-41.877575,-41.90884,-41.94107,-40.683285,-39.430683,-36.65298,-33.88825
1.5011194,1.1894538,0.87843776,1.6431949,2.3872802,1.5981987,0.80982757
65.80839,66.11179,66.41337,65.61484,64.789055,65.99458,67.15731
-29.99887,-30.00712,-30.016905,-29.482418,-28.941528,-27.612041,-26.280586
91.1649,92.38954,93.614716,94.31486,94.99875,95.742294,96.50098
-18.684336,-19.452547,-20.220982,-21.46802,-22.717062,-25.813482,-28.892128
-59.99374,-60.617676,-61.24307,-61.211166,-61.207897,-60.25115,-59.294544
-1.6374328,-2.7569873,-3.8765132,-7.940018,-12.028599,-13.312526,-14.577836
-55.69658,-54.992363,-54.288044,-52.10063,-49.911327,-48.763195,-47.64925
99.76617,99.39073,99.01588,99.13296,99.273315,101.06478,102.8995
0.91328406,1.2393105,1.5646188,2.06891,2.5741513,2.722081,2.8804781
-77.84869,-77.96879,-78.08903,-77.58019,-77.06743,-77.15493,-77.26837
-12.766206,-11.947799,-11.128015,-12.186646,-13.252622,-13.850455,-14.430268
-45.451546,-44.897957,-44.345673,-43.138844,-41.96948,-41.887432,-41.85035
-34.497166,-34.802807,-35.108143,-33.69229,-32.273453,-32.79362,-33.276703
-122.12909,-122.873,-123.61613,-123.05164,-122.48847,-122.63554,-122.761
-18.227213,-18.765532,-19.30234,-16.8236,-14.338529,-13.459034,-12.580167
29.732918,30.825481,31.91923,31.31393,30.696459,32.028633,33.31467
-21.044693,-22.371063,-23.69766,-22.688835,-21.644566,-22.158081,-22.628597
99.75172,100.17664,100.60186,99.97815,99.37916,98.684,98.01136
98.55305,99.83041,101.10903,99.58819,98.032135,96.068245,94.04828
63.212254,63.1725,63.132824,63.584938,64.016815,65.93629,67.87214
77.17446,78.54767,79.92114,78.5967,77.23665,75.662605,74.065956
-0.2655023,-0.4648746,-0.6647223,-1.9595336,-3.289448,-2.4933069,-1.750955
72.380424,73.69672,75.01272,73.30325,71.57585,69.805176,68.00625
44.72555,45.167957,45.61178,44.843105,44.075718,43.277496,42.43755
-77.34291,-76.63971,-75.93611,-75.11091,-74.241394,-75.22852,-76.21196
-19.414366,-18.698387,-17.981585,-17.323675,-16.637854,-17.825832,-18.97156
-66.26985,-66.362755,-66.45577,-65.42182,-64.373924,-65.295586,-66.21577
89.80916,91.41727,93.02362,92.523,92.04387,91.215195,90.428085
24.819729,25.771288,26.723387,25.231344,23.778168,21.692883,19.63956
6.3749547,7.7057476,9.035998,9.022767,9.000698,9.434681,9.872348
-11.4815235,-11.807749,-12.134523,-11.271704,-10.43588,-12.4159565,-14.439847
-63.98422,-64.21483,-64.44516,-66.074524,-67.67901,-68.157974,-68.611855
53.182487,53.844444,54.507065,52.347126,50.220993,49.330566,48.49305
-17.598518,-17.13776,-16.677069,-18.20992,-19.765146,-19.897633,-20.091675
27.697094,28.034637,28.372551,27.93425,27.509848,26.710812,25.923302
-18.182161,-17.240534,-16.298735,-15.829167,-15.351491,-13.601946,-11.873359
24.408113,24.149023,23.888578,20.741005,17.609867,17.855856,18.141085
-9.077469,-9.183849,-9.289635,-6.509999,-3.75359,-2.5803685,-1.4124378
24.784271,25.924152,27.064117,27.416866,27.770569,29.018862,30.23994
-81.16773,-81.28756,-81.409325,-79.91714,-78.41866,-80.10755,-81.79475
21.758572,21.174343,20.590572,18.263742,15.960947,14.93508,13.894184
18.765156,20.961025,23.15739,21.207571,19.300785,18.297112,17.35373
-9.774699,-10.137501,-10.501222,-10.334741,-10.165134,-10.341425,-10.486408
45.46397,44.42533,43.38606,43.84541,44.323822,43.93496,43.58649
10.760543,11.193698,11.626433,14.457536,17.289328,21.23623,25.18691
37.793816,37.368343,36.94353,34.142006,31.377596,30.5713,29.792566
61.12821,61.872692,62.61688,61.980114,61.33441,60.67609,59.979073
-124.455734,-126.425804,-128.39543,-128.54065,-128.70966,-128.2188,-127.724045
17.827745,18.226782,18.627188,17.857357,17.126606,16.751265,16.450184
-6.261781,-6.4846053,-6.706899,-6.960098,-7.2139964,-5.4670653,-3.7172537
8.381509,7.0933433,5.8060784,4.3239474,2.8342178,1.9740303,1.0938632
-0.0073239086,-0.7301323,-1.45318,-2.9076765,-4.3360496,-4.2115326,-4.043959
27.287676,28.227432,29.165867,31.300543,33.423637,33.00028,32.597466
-55.10531,-55.467587,-55.83131,-53.672916,-51.48354,-49.786556,-48.031433
-19.750273,-20.120493,-20.490927,-19.43852,-18.413372,-17.34049,-16.293941
-26.603796,-24.773642,-22.944242,-21.060783,-19.13835,-18.241772,-17.328932
57.37085,56.755432,56.140446,53.979515,51.79949,52.130566,52.467453
-77.221794,-76.82106,-76.420525,-75.555824,-74.66095,-75.78398,-76.9049
25.883627,27.247604,28.612268,28.557404,28.542234,29.042313,29.563929
-75.61387,-75.02559,-74.43592,-72.76775,-71.14745,-71.59277,-72.11028
42.429214,42.015507,41.600704,40.716938,39.864956,40.029278,40.182247
0.56273085,2.6034288,4.643712,4.9706316,5.312355,5.076047,4.8473597
-25.486748,-24.260666,-23.034092,-22.462177,-21.90385,-23.117838,-24.344769
45.44061,45.14512,44.850914,44.38972,43.95905,42.90645,41.89141
-7.291069,-6.7710752,-6.250249,-4.859683,-3.4675531,-3.1935377,-2.9524593
-30.625656,-31.013647,-31.402206,-31.63319,-31.85757,-32.197357,-32.538692
26.680628,26.935993,27.191435,26.197426,25.207253,24.743622,24.318008
58.993515,59.11352,59.233624,60.21521,61.178215,60.428555,59.65867
55.127815,54.72803,54.32805,52.903732,51.483894,49.457756,47.428974
-134.98091,-135.22871,-135.47585,-131.95659,-128.42339,-129.22949,-129.98769
16.470322,17.093838,17.716585,18.101446,18.450476,18.353508,18.246199
74.87383,76.79455,78.71531,78.3437,78.00497,77.90525,77.85957
-64.55937,-66.7894,-69.01919,-67.61076,-66.203575,-63.632767,-61.052475
97.237625,96.44936,95.66122,95.369125,95.03879,95.452324,95.82599
-5.4890647,-6.3283467,-7.166496,-6.877791,-6.6131053,-6.228029,-5.885514
44.30015,44.275585,44.250427,44.346863,44.414825,42.24723,40.058647
-67.609146,-67.8088,-68.00916,-64.92788,-61.82433,-60.61594,-59.404354
94.64482,95.88708,97.129456,98.13617,99.1793,99.72167,100.29162
13.094045,12.332377,11.569547,8.534356,5.508609,4.9194784,4.3159094
-64.60619,-63.529476,-62.452686,-62.562836,-62.69166,-61.288593,-59.937637
-14.262706,-13.997414,-13.73061,-14.784452,-15.847767,-16.448462,-17.078268
-65.247986,-66.38747,-67.52776,-68.46942,-69.44932,-69.58439,-69.72143
-1.148058,0.19963059,1.5482043,3.322148,5.1123047,4.903101,4.739862
28.097994,27.496103,26.894848,27.641104,28.349466,28.408138,28.403193
-33.14979,-31.7877,-30.424448,-31.261326,-32.08508,-32.433647,-32.80769
-12.66139,-13.596565,-14.531267,-15.156673,-15.759808,-16.270502,-16.758062
-55.23549,-55.16988,-55.105022,-55.518948,-55.964195,-56.789703,-57.63663
9.191982,9.196732,9.202778,9.592672,10.019182,10.613396,11.213295
-28.707378,-27.774376,-26.84061,-25.049002,-23.258091,-21.499504,-19.70771
-13.707514,-13.979725,-14.253723,-13.342508,-12.46851,-13.166732,-13.907526
-12.932257,-13.909009,-14.884627,-15.538234,-16.15492,-17.81349,-19.40035
35.38476,34.566166,33.747047,33.81533,33.864334,34.009407,34.150566
21.805668,21.502642,21.19857,21.288555,21.407122,21.609959,21.802744
11.1480665,11.1602335,11.172253,10.468887,9.749623,6.525786,3.306586
-21.821688,-22.569761,-23.317595,-25.303907,-27.328066,-26.72583,-26.192574
-72.10367,-72.83551,-73.56715,-73.09173,-72.63037,-72.98204,-73.38878
-41.047787,-41.767464,-42.486965,-40.76163,-39.033432,-37.857704,-36.70443
73.594376,74.44858,75.30328,71.72391,68.15512,66.673096,65.1872
-1.4646994,-2.2790716,-3.0939796,-2.7081668,-2.3424776,-2.4743106,-2.654394
-52.58928,-52.993633,-53.398743,-50.877575,-48.37152,-47.070034,-45.797512
-42.78145,-43.368694,-43.956722,-43.337505,-42.737133,-42.48365,-42.21474
-64.20233,-64.05821,-63.914333,-64.456764,-64.99941,-65.52412,-66.05513
4.4958644,3.9948068,3.4940143,2.062161,0.6332317,-0.9256157,-2.4527402
-44.12709,-44.112503,-44.097805,-43.5805,-43.090954,-43.51612,-43.9281
30.511095,30.638065,30.766277,28.42593,26.090342,25.82336,25.572212
70.98992,70.357605,69.72522,69.26713,68.83354,68.79778,68.82366
-53.94321,-53.834248,-53.724186,-52.771763,-51.811428,-50.98672,-50.13047
100.441895,100.459656,100.47775,98.75232,97.02776,95.2874,93.577
68.95679,69.87108,70.78606,71.14172,71.47104,71.29571,71.05594
-42.995125,-44.027817,-45.06002,-44.83703,-44.65334,-46.86237,-49.096024
11.879676,11.375446,10.871914,11.618264,12.330535,13.104346,13.843035
-5.192257,-3.1469495,-1.1022017,-2.7908833,-4.5032635,-3.2844317,-2.1071556
-34.11786,-33.435806,-32.753067,-33.684692,-34.63467,-36.726395,-38.83016
48.63577,48.5308,48.426517,46.917168,45.445953,46.363514,47.35024
-15.291773,-15.203891,-15.115017,-13.469093,-11.798937,-11.04277,-10.301239
-28.504866,-27.92726,-27.349022,-28.718086,-30.07389,-30.031977,-29.95449
61.842285,61.487606,61.134445,59.691875,58.211926,57.580788,56.87347
-37.082947,-37.35029,-37.61654,-34.70237,-31.79677,-30.603054,-29.398062
