2014 SVI Multi-Unit Structures Data and Encoding,2015 SVI Multi-Unit Structures Data and Encoding,2016 SVI Multi-Unit Structures Data and Encoding,2017 SVI Multi-Unit Structures Data and Encoding,2018 SVI Multi-Unit Structures Data and Encoding,2019 SVI Multi-Unit Structures Data and Encoding,2020 SVI Multi-Unit Structures Data and Encoding
0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.47,57.91,61.35,56.08,50.81,49.96,49.11
27.73,31.28,34.83,30.31,25.79,15.79,5.79
62.34,65.34,68.35,62.03,55.71,40.68,25.65
56.0,54.55,53.1,53.22,53.33,59.18,65.02
41.29,36.28,31.26,23.19,15.12,19.5,23.87
17.67,17.83,17.99,17.76,17.54,13.78,10.03
36.26,32.01,27.76,28.78,29.8,32.25,34.69
12.51,10.79,9.07,5.89,2.71,1.36,0.0
83.19,85.24,87.3,85.64,83.99,83.28,82.56
47.34,49.72,52.09,59.32,66.54,68.64,70.75
92.61,92.5,92.39,92.57,92.74,92.79,92.84
68.19,70.42,72.65,71.01,69.37,65.43,61.49
0.0,0.0,0.0,1.36,2.71,3.56,4.42
61.51,64.28,67.05,69.68,72.3,70.21,68.11
89.68,89.48,89.27,89.64,90.0,90.94,91.88
45.59,40.34,35.08,44.2,53.33,55.92,58.5
55.36,52.22,49.09,45.4,41.71,45.0,48.28
26.97,24.61,22.25,15.34,8.44,10.15,11.87
27.7,34.37,41.04,37.48,33.91,30.45,26.99
69.91,70.36,70.81,73.32,75.84,75.74,75.65
66.63,61.0,55.36,54.34,53.33,54.28,55.22
11.11,8.67,6.24,8.3,10.35,7.38,4.42
76.63,78.0,79.37,78.79,78.22,77.76,77.31
74.43,73.0,71.57,72.88,74.18,74.09,74.0
19.01,20.04,21.08,23.44,25.79,21.94,18.08
18.4,20.29,22.19,29.01,35.82,26.95,18.08
39.48,38.46,37.44,37.34,37.25,39.16,41.06
61.1,57.69,54.28,57.86,61.45,57.66,53.88
55.65,53.76,51.86,46.78,41.71,42.86,44.02
9.61,13.29,16.97,18.27,19.58,17.72,15.85
27.6,28.03,28.46,40.24,52.02,58.09,64.16
55.21,54.78,54.35,47.36,40.37,37.53,34.69
85.55,86.04,86.53,86.53,86.53,85.69,84.85
99.9,99.9,99.9,99.9,99.9,99.9,99.9
90.32,89.08,87.84,87.66,87.49,86.28,85.07
71.19,74.04,76.89,80.3,83.7,77.86,72.02
98.09,97.85,97.61,97.28,96.94,97.52,98.09
80.07,80.76,81.44,81.51,81.57,81.89,82.21
90.19,84.76,79.34,76.2,73.07,66.79,60.5
35.47,30.81,26.14,19.92,13.69,6.84,0.0
91.18,90.45,89.72,88.88,88.03,89.52,91.02
81.12,77.38,73.64,78.39,83.13,83.21,83.29
98.12,98.15,98.19,97.98,97.77,97.12,96.47
99.84,99.84,99.84,99.84,99.84,99.84,99.84
83.54,81.6,79.66,78.94,78.22,67.8,57.38
99.55,99.52,99.49,99.4,99.3,99.3,99.3
90.64,87.57,84.5,81.51,78.51,79.76,81.0
89.02,89.58,90.13,90.83,91.53,91.0,90.48
97.84,97.82,97.8,97.86,97.93,97.68,97.42
92.42,91.7,90.99,89.64,88.28,87.16,86.03
85.74,89.93,94.11,92.47,90.83,86.7,82.56
95.57,95.84,96.12,95.99,95.86,95.8,95.74
96.91,97.2,97.48,97.3,97.13,96.67,96.21
97.87,97.98,98.09,98.01,97.93,97.94,97.96
87.39,88.65,89.91,88.46,87.01,87.58,88.16
96.15,96.08,96.02,96.38,96.75,96.8,96.85
96.43,96.2,95.96,96.22,96.47,96.55,96.63
87.46,89.15,90.83,89.88,88.92,92.33,95.74
96.4,96.72,97.04,97.01,96.98,97.38,97.77
59.09,53.95,48.81,45.26,41.71,42.86,44.02
87.74,87.5,87.27,86.28,85.29,84.21,83.13
98.5,98.42,98.34,98.55,98.76,98.73,98.7
98.28,98.3,98.31,98.3,98.28,98.36,98.44
95.13,95.06,95.0,94.74,94.49,94.66,94.84
92.55,93.14,93.73,94.35,94.97,94.9,94.84
88.03,89.59,91.15,91.34,91.53,91.64,91.76
77.01,77.46,77.91,79.09,80.26,80.05,79.85
88.51,88.98,89.46,89.38,89.3,89.36,89.43
88.09,87.76,87.42,86.45,85.48,86.47,87.46
97.71,97.74,97.77,97.82,97.87,97.63,97.39
94.08,93.44,92.8,91.69,90.58,92.28,93.98
63.9,65.46,67.02,67.22,67.43,69.09,70.75
56.19,61.14,66.09,66.32,66.54,64.53,62.51
90.51,90.15,89.78,89.83,89.88,90.28,90.67
82.43,84.29,86.15,86.94,87.74,87.87,88.0
78.29,76.55,74.82,75.12,75.42,76.81,78.2
88.86,88.72,88.57,88.74,88.92,88.86,88.8
18.91,19.15,19.39,15.63,11.88,12.67,13.46
85.45,84.75,84.05,83.3,82.55,84.78,87.01
56.89,58.29,59.69,61.84,63.99,67.07,70.15
28.56,24.64,20.73,20.16,19.58,25.26,30.94
86.06,84.22,82.39,80.31,78.22,80.76,83.29
13.4,6.7,0.0,5.94,11.88,13.86,15.85
72.3,72.0,71.7,74.0,76.31,76.46,76.61
75.17,75.7,76.22,75.82,75.42,76.02,76.61
61.7,59.38,57.05,56.38,55.71,55.47,55.22
60.59,60.68,60.78,60.48,60.17,57.7,55.22
99.04,99.06,99.08,99.11,99.14,99.19,99.24
85.48,85.86,86.25,86.84,87.42,87.1,86.79
87.14,87.57,88.0,87.62,87.23,87.85,88.48
26.58,35.36,44.13,44.3,44.48,43.47,42.46
75.01,74.4,73.8,75.06,76.31,74.84,73.36
14.71,12.87,11.02,10.68,10.35,13.1,15.85
25.09,28.64,32.19,28.99,25.79,25.72,25.65
43.01,43.9,44.79,45.27,45.75,44.88,44.02
72.17,71.62,71.06,70.48,69.91,69.66,69.41
40.88,43.57,46.26,45.37,44.48,46.79,49.11
92.04,91.9,91.75,91.64,91.53,91.28,91.02
40.15,40.99,41.83,42.5,43.17,41.34,39.5
83.41,83.19,82.97,81.61,80.26,79.0,77.75
30.69,35.11,39.54,36.72,33.91,24.88,15.85
94.17,94.44,94.72,94.7,94.68,94.73,94.78
94.01,94.4,94.78,95.02,95.26,95.26,95.26
51.61,50.46,49.32,47.54,45.75,42.62,39.5
83.35,83.97,84.59,85.18,85.77,86.28,86.79
12.64,16.14,19.64,23.81,27.98,23.03,18.08
86.31,86.14,85.96,85.62,85.29,84.29,83.29
93.25,93.33,93.41,93.32,93.22,93.65,94.08
97.61,97.66,97.71,97.72,97.74,97.98,98.22
76.92,77.36,77.81,77.27,76.73,77.64,78.55
52.47,51.48,50.49,49.25,48.01,42.99,37.97
58.1,59.9,61.7,58.71,55.71,55.47,55.22
32.6,34.3,36.01,34.0,32.0,25.92,19.83
22.22,22.19,22.16,19.85,17.54,18.69,19.83
54.82,58.77,62.72,57.37,52.02,62.69,73.36
87.01,88.11,89.21,89.06,88.92,89.34,89.75
8.53,9.55,10.57,8.74,6.91,6.35,5.79
34.26,38.26,42.25,32.2,22.16,16.1,10.03
17.51,18.13,18.75,15.32,11.88,12.67,13.46
45.21,48.44,51.67,50.57,49.47,42.84,36.22
34.03,31.23,28.43,43.16,57.88,50.95,44.02
21.43,22.38,23.34,15.89,8.44,13.26,18.08
32.51,30.46,28.4,33.7,39.0,42.91,46.82
24.07,26.33,28.59,30.3,32.0,25.04,18.08
62.91,64.28,65.65,64.82,63.99,58.94,53.88
18.82,16.6,14.39,12.37,10.35,11.11,11.87
56.51,58.63,60.74,60.46,60.17,61.74,63.3
33.49,23.76,14.04,13.86,13.69,15.88,18.08
52.44,54.9,57.37,54.09,50.81,42.75,34.69
78.0,78.0,78.0,77.36,76.73,76.67,76.61
63.29,66.51,69.72,71.01,72.3,68.66,65.02
14.8,16.01,17.22,17.38,17.54,18.69,19.83
26.77,28.36,29.96,37.85,45.75,47.43,49.11
34.51,29.44,24.36,21.97,19.58,15.72,11.87
48.97,50.75,52.53,52.93,53.33,51.22,49.11
25.28,25.49,25.69,27.74,29.8,23.94,18.08
24.64,16.46,8.28,11.7,15.12,21.06,26.99
63.2,64.03,64.85,62.51,60.17,61.34,62.51
53.26,49.04,44.83,44.66,44.48,45.65,46.82
48.9,51.33,53.77,55.82,57.88,57.63,57.38
95.0,94.8,94.59,94.94,95.29,95.13,94.97
11.59,8.77,5.95,5.73,5.51,5.65,5.79
15.31,14.06,12.8,10.62,8.44,5.8,3.15
44.13,44.16,44.19,42.28,40.37,33.01,25.65
85.42,86.48,87.55,86.24,84.94,85.38,85.81
0.0,0.0,0.0,0.0,0.0,1.58,3.15
27.35,30.63,33.91,26.74,19.58,18.83,18.08
97.23,96.85,96.47,95.88,95.29,94.75,94.21
15.63,15.06,14.49,12.42,10.35,13.1,15.85
54.57,52.66,50.75,49.38,48.01,53.7,59.39
55.68,54.63,53.58,48.38,43.17,44.31,45.45
59.79,60.85,61.92,62.96,63.99,58.94,53.88
11.72,11.0,10.28,11.08,11.88,10.96,10.03
29.48,26.32,23.15,25.56,27.98,28.54,29.09
27.98,26.0,24.01,31.5,39.0,32.99,26.99
59.76,55.38,51.0,58.77,66.54,61.96,57.38
47.95,53.86,59.76,54.62,49.47,48.14,46.82
21.52,23.14,24.77,19.23,13.69,11.86,10.03
41.67,46.68,51.7,51.86,52.02,48.02,44.02
42.79,46.45,50.11,47.3,44.48,38.55,32.62
30.56,39.04,47.53,49.78,52.02,54.21,56.4
50.05,44.78,39.51,36.71,33.91,31.5,29.09
2.93,5.67,8.4,10.14,11.88,13.86,15.85
68.8,66.74,64.69,64.34,63.99,63.25,62.51
17.16,16.74,16.33,12.38,8.44,10.95,13.46
36.77,35.48,34.19,37.95,41.71,40.61,39.5
71.54,70.54,69.53,70.91,72.3,69.95,67.6
70.17,68.11,66.06,66.74,67.43,65.37,63.3
39.64,40.67,41.71,35.76,29.8,28.4,26.99
90.8,90.67,90.54,90.08,89.62,90.05,90.48
61.73,61.59,61.45,59.16,56.86,52.57,48.28
26.62,23.04,19.45,16.57,13.69,15.88,18.08
63.26,66.46,69.66,69.2,68.74,66.88,65.02
75.23,73.8,72.37,72.92,73.48,70.8,68.11
61.48,60.08,58.68,55.35,52.02,51.33,50.64
79.62,79.38,79.15,78.83,78.51,74.94,71.36
69.69,66.33,62.97,61.14,59.31,57.85,56.4
98.38,98.48,98.57,98.62,98.66,98.68,98.7
83.51,83.93,84.34,83.74,83.13,83.45,83.77
74.53,72.14,69.75,71.03,72.3,71.83,71.36
78.45,78.64,78.83,77.33,75.84,76.57,77.31
78.48,77.46,76.44,74.19,71.95,74.63,77.31
82.78,82.49,82.2,82.95,83.7,83.74,83.77
31.3,24.4,17.51,21.65,25.79,20.82,15.85
85.16,84.93,84.69,84.99,85.29,86.38,87.46
42.73,42.78,42.82,38.36,33.91,30.45,26.99
77.71,78.22,78.73,78.22,77.71,80.14,82.56
69.53,68.62,67.72,66.24,64.76,66.64,68.52
69.6,69.15,68.7,69.68,70.65,69.12,67.6
62.3,59.06,55.81,51.91,48.01,52.7,57.38
53.14,53.25,53.36,56.34,59.31,55.97,52.64
37.92,35.82,33.72,31.76,29.8,39.46,49.11
76.25,77.57,78.89,78.7,78.51,77.8,77.08
62.11,60.2,58.29,53.88,49.47,51.67,53.88
89.49,89.65,89.81,90.05,90.29,90.29,90.29
60.01,59.48,58.96,59.56,60.17,54.64,49.11
92.65,92.98,93.31,93.08,92.84,93.41,93.98
49.47,47.82,46.16,43.94,41.71,40.61,39.5
74.94,68.64,62.34,66.86,71.38,67.77,64.16
66.79,68.18,69.56,66.44,63.32,59.86,56.4
76.66,77.18,77.71,77.48,77.24,76.92,76.61
80.87,81.55,82.23,81.49,80.74,82.56,84.37
61.41,58.93,56.45,52.96,49.47,55.48,61.49
24.32,24.96,25.6,28.8,32.0,34.11,36.22
11.05,8.34,5.64,2.82,0.0,0.0,0.0
97.48,97.44,97.39,97.38,97.36,97.39,97.42
70.11,71.55,73.0,71.82,70.65,69.38,68.11
27.13,27.89,28.65,29.22,29.8,30.37,30.94
49.82,45.12,40.43,41.07,41.71,46.65,51.59
85.39,85.76,86.12,86.48,86.85,86.93,87.01
83.25,84.46,85.67,85.84,86.02,85.0,83.99
55.91,61.16,66.41,60.46,54.5,53.05,51.59
82.01,83.04,84.08,85.24,86.41,85.74,85.07
60.08,57.8,55.52,55.01,54.5,53.57,52.64
81.18,81.82,82.46,82.51,82.55,81.77,81.0
40.72,41.93,43.14,43.16,43.17,43.59,44.02
86.53,86.72,86.91,87.24,87.58,87.06,86.54
72.37,72.67,72.97,67.21,61.45,63.65,65.85
80.96,81.28,81.6,81.95,82.3,82.26,82.21
46.42,46.38,46.35,42.68,39.0,34.97,30.94
79.82,79.15,78.48,77.6,76.73,77.46,78.2
82.39,83.68,84.97,85.5,86.02,84.9,83.77
24.55,24.2,23.85,24.82,25.79,24.83,23.87
60.71,61.26,61.8,58.76,55.71,56.06,56.4
86.76,86.26,85.77,86.15,86.53,86.28,86.03
58.52,59.17,59.82,51.5,43.17,43.59,44.02
57.02,56.69,56.35,58.26,60.17,61.34,62.51
60.52,55.86,51.19,53.45,55.71,56.54,57.38
31.71,30.92,30.12,29.96,29.8,30.37,30.94
84.72,85.16,85.61,83.78,81.95,81.17,80.39
36.84,33.67,30.5,30.15,29.8,25.99,22.18
84.27,83.92,83.57,84.1,84.62,84.68,84.75
91.63,91.64,91.66,91.6,91.53,91.57,91.6
72.33,74.36,76.38,74.93,73.48,71.45,69.41
44.03,45.21,46.39,45.43,44.48,46.79,49.11
89.21,89.66,90.1,90.05,90.0,90.04,90.07
82.74,82.64,82.55,82.55,82.55,83.16,83.77
92.36,92.68,93.0,92.96,92.93,90.1,87.27
19.87,17.32,14.77,11.6,8.44,12.14,15.85
86.28,87.01,87.74,86.88,86.02,84.78,83.55
58.2,56.38,54.57,60.14,65.71,57.0,48.28
68.96,68.2,67.43,72.97,78.51,77.31,76.1
9.77,8.07,6.37,8.36,10.35,10.19,10.03
53.36,52.07,50.78,48.78,46.77,49.18,51.59
49.95,55.57,61.19,62.26,63.32,58.6,53.88
76.41,73.64,70.87,60.17,49.47,42.08,34.69
70.74,66.92,63.1,64.4,65.71,61.05,56.4
73.77,73.19,72.62,73.4,74.18,72.17,70.15
19.55,15.49,11.43,15.5,19.58,24.34,29.09
85.23,86.04,86.85,85.9,84.94,85.66,86.38
76.47,70.28,64.09,52.23,40.37,39.93,39.5
45.3,45.59,45.88,37.84,29.8,29.44,29.09
24.16,28.28,32.41,23.76,15.12,40.85,66.58
63.8,68.2,72.59,71.98,71.38,69.3,67.22
13.09,9.46,5.83,7.14,8.44,8.55,8.66
80.64,78.57,76.5,74.78,73.07,70.59,68.11
79.69,79.2,78.7,79.9,81.09,80.74,80.39
76.09,76.57,77.05,75.79,74.53,77.19,79.85
47.88,41.26,34.64,27.11,19.58,18.83,18.08
53.77,54.49,55.21,50.48,45.75,51.08,56.4
6.617738,6.4747686,6.3327703,5.7870665,5.241333,4.429674,3.6188116
62.57406,62.962086,63.349827,63.172215,62.99389,63.447178,63.90199
19.1787,19.229416,19.280191,20.064112,20.849922,21.166,21.481777
26.11202,26.078272,26.043499,24.458143,22.872164,23.123495,23.376154
-0.37743694,-0.00033695716,0.3780467,0.8271405,1.2755977,2.0599916,2.8444993
47.863632,47.956715,48.049614,47.645332,47.24109,47.36088,47.481133
-45.921703,-46.714676,-47.50697,-46.668835,-45.830063,-45.52833,-45.226826
12.653154,12.050932,11.448447,11.578807,11.71043,11.875476,12.039744
4.8392262,5.572873,6.3072715,6.2705913,6.2348886,5.644003,5.051798
-45.2551,-44.670704,-44.085087,-43.574966,-43.066532,-42.5408,-42.014614
-5.9405894,-6.3181725,-6.695,-7.3028398,-7.91064,-7.350978,-6.7912116
45.398617,45.8022,46.205048,46.494175,46.78336,48.153908,49.52452
-14.347618,-14.549201,-14.75098,-14.533153,-14.315225,-14.147868,-13.980362
22.899284,22.675476,22.452267,22.904198,23.354042,22.638443,21.922775
17.326466,17.533178,17.741493,17.363297,16.985378,17.54374,18.10255
-17.105938,-17.27478,-17.442669,-17.259247,-17.074816,-16.490992,-15.907225
-55.85902,-55.862232,-55.863823,-55.70864,-55.552063,-56.711975,-57.871338
-35.565132,-35.663696,-35.762302,-35.842793,-35.922607,-35.96028,-35.99928
21.50625,21.278358,21.05278,20.37219,19.692083,19.934692,20.178137
-10.195496,-9.961415,-9.727014,-10.209731,-10.693021,-10.584869,-10.475938
-55.616478,-56.02121,-56.427204,-55.486423,-54.546467,-54.416733,-54.285645
-3.5977542,-2.8408968,-2.0837233,-2.1564481,-2.2303808,-2.728122,-3.2245448
-62.967075,-63.706493,-64.44823,-64.16437,-63.878704,-62.879105,-61.879803
26.931366,26.45425,25.978842,26.271433,26.5639,27.93888,29.312828
75.188705,75.68301,76.1783,76.06629,75.95358,76.43304,76.909966
-84.96981,-84.99791,-85.02487,-84.89336,-84.759735,-84.86326,-84.96636
-11.581637,-12.257399,-12.931978,-13.969769,-15.008374,-15.613884,-16.219563
-57.817802,-57.848488,-57.880516,-57.209816,-56.538467,-56.012375,-55.486633
48.09947,49.274445,50.452377,50.55338,50.653442,50.93813,51.223763
-47.039333,-47.839424,-48.638645,-48.884373,-49.130505,-49.19147,-49.251766
2.403105,1.8836349,1.3642167,1.4830636,1.6029319,1.6803578,1.7578119
25.630203,25.154621,24.679607,24.804756,24.929699,26.058266,27.186714
76.38631,77.13522,77.88525,77.31299,76.74112,75.57455,74.409515
13.3048725,12.739995,12.178234,11.997221,11.816848,11.7693405,11.722558
0.14106627,0.6246459,1.1087272,0.40745422,-0.29525498,-1.9015057,-3.5082352
-56.316223,-56.735783,-57.154583,-57.057934,-56.961178,-56.720387,-56.478733
101.770256,102.80524,103.83993,103.4501,103.0591,102.107376,101.15651
-19.637346,-20.158264,-20.679491,-20.364822,-20.050495,-19.247992,-18.445198
-15.084132,-14.96047,-14.835898,-16.137535,-17.437067,-18.206573,-18.974432
7.004466,7.000988,6.996129,6.672217,6.347806,7.1386557,7.9298697
-39.599495,-38.44933,-37.297543,-35.566307,-33.837357,-34.776882,-35.715157
74.76947,74.653465,74.53835,73.36814,72.19684,72.84395,73.491714
52.67884,52.28669,51.896683,52.01731,52.137253,53.051266,53.96462
-122.776184,-123.96871,-125.16163,-124.178734,-123.19454,-123.70526,-124.21611
7.4299498,7.1178336,6.8067393,7.156554,7.506598,6.9853,6.4643106
8.402913,8.355868,8.308968,7.55586,6.804731,7.155763,7.507273
15.894247,15.970573,16.04729,16.080095,16.11319,16.093624,16.074158
-16.951792,-17.251438,-17.552288,-18.214577,-18.877567,-18.025906,-17.174765
59.249054,58.966824,58.68441,58.264248,57.842125,59.07163,60.29931
113.951324,114.439125,114.92596,115.02402,115.12137,115.40447,115.686745
-14.920603,-15.268431,-15.617571,-15.879992,-16.14271,-16.730486,-17.318745
-21.677063,-21.404783,-21.131176,-20.90974,-20.688347,-20.648497,-20.610641
-22.50988,-23.216122,-23.921429,-24.129103,-24.337078,-24.244297,-24.150995
34.286465,33.9756,33.66488,33.184677,32.703896,32.60374,32.503986
26.30944,26.233606,26.15694,25.859867,25.563416,25.080772,24.597237
34.927406,35.885128,36.842503,36.928745,37.014088,35.60633,34.198032
-45.77865,-46.267326,-46.754944,-46.833813,-46.912014,-47.23478,-47.55805
7.853573,8.510645,9.167237,9.520914,9.875488,10.690178,11.5047035
-7.86331,-7.927945,-7.9916177,-8.852974,-9.712122,-9.853422,-9.993412
-4.3141766,-4.9065247,-5.4983387,-5.0336437,-4.5699654,-3.853779,-3.136925
-21.26356,-20.765553,-20.267872,-19.419487,-18.572485,-18.501926,-18.429619
-2.4980755,-1.3833275,-0.26910022,0.50465107,1.2781191,0.6069021,-0.065855056
-27.019726,-26.766209,-26.51186,-27.424212,-28.335949,-28.754915,-29.173328
47.499073,47.77536,48.051525,47.66645,47.28163,47.875298,48.469105
38.72898,39.32437,39.918293,39.72155,39.524673,39.123688,38.723335
11.675471,11.692185,11.708858,11.972014,12.23572,13.223727,14.21322
37.450188,37.1461,36.843906,37.149174,37.45445,38.945827,40.437054
71.01966,71.34819,71.67579,72.25741,72.83784,72.56519,72.29197
1.4390311,1.9618473,2.4833722,2.7694292,3.0546904,3.8548317,4.653524
-23.079823,-23.049871,-23.01679,-22.279667,-21.541388,-21.46407,-21.384783
-9.834879,-10.085765,-10.335255,-10.478438,-10.621536,-11.248632,-11.875551
-42.409485,-42.974384,-43.537415,-43.594646,-43.649982,-42.70918,-41.767685
14.352836,14.845366,15.337018,15.353705,15.371153,15.254094,15.136481
-28.388784,-28.383894,-28.377308,-28.433302,-28.48969,-27.254086,-26.01795
-20.791172,-20.884228,-20.975498,-20.545322,-20.116117,-19.327934,-18.538935
-28.389893,-28.104599,-27.818136,-28.031754,-28.24684,-28.60484,-28.962963
14.643984,14.667757,14.689936,14.051421,13.412551,13.294976,13.1763115
34.40089,33.565987,32.730324,33.88143,35.03143,35.13474,35.236782
3.6029136,3.6047814,3.6081393,3.4886296,3.3684533,2.4842627,1.6013043
9.085382,8.930591,8.776662,9.545418,10.313937,10.831781,11.351125
8.66175,9.137612,9.611841,9.662087,9.710418,8.936851,8.163452
0.5303673,-0.7033134,-1.9376618,-1.2617518,-0.58504254,-1.0836483,-1.582544
0.015525078,-1.3152912,-2.6465423,-2.9522178,-3.2585266,-3.0076625,-2.756148
-6.6936326,-6.147469,-5.6002584,-5.4911656,-5.381657,-6.738425,-8.0942135
27.727772,28.387968,29.047947,29.549526,30.051275,30.535175,31.017988
20.470415,21.264915,22.05972,21.630405,21.201298,21.832848,22.4642
11.301236,11.2073,11.111791,11.1591015,11.206001,10.0055,8.805206
11.732596,10.677985,9.62358,9.251241,8.878228,8.397338,7.916187
48.83935,48.926464,49.01387,49.768566,50.523476,51.78399,53.044518
-72.344635,-72.23621,-72.127686,-70.74948,-69.370346,-68.86957,-68.368286
-24.109022,-23.913649,-23.719395,-23.065315,-22.41133,-23.381517,-24.351164
-2.8256423,-3.5892866,-4.353574,-4.5434647,-4.7339973,-4.7673416,-4.800359
-54.061188,-54.809196,-55.555172,-55.949986,-56.34518,-55.63359,-54.922726
41.81451,42.170338,42.526154,41.674133,40.82188,41.31955,41.817345
-105.911766,-106.031044,-106.149345,-104.34132,-102.533585,-102.52547,-102.51711
-13.378189,-13.047669,-12.71831,-11.605339,-10.493471,-10.40842,-10.323686
-4.1587224,-4.0189233,-3.8789754,-4.113009,-4.3469567,-4.829968,-5.3128057
-37.177288,-38.021515,-38.866257,-38.760044,-38.652824,-37.554516,-36.45572
-8.511558,-8.76189,-9.013691,-8.907766,-8.802611,-8.500438,-8.196861
17.045689,17.251173,17.45575,17.558409,17.660072,18.266361,18.871075
32.026943,30.927984,29.828117,30.262482,30.696972,30.18673,29.676147
14.319012,13.418092,12.515967,12.072049,11.627222,10.629638,9.631488
44.5296,44.99884,45.468575,46.176624,46.88515,48.177998,49.471012
12.983818,12.58469,12.185924,12.283819,12.382866,13.280857,14.177447
23.617836,22.722689,21.82636,21.129446,20.43321,20.887539,21.341345
-10.0906105,-9.875444,-9.658737,-9.794945,-9.932787,-10.428601,-10.925079
-56.510567,-56.371468,-56.232765,-55.883114,-55.530495,-54.299885,-53.068024
22.095675,22.925404,23.753788,23.963066,24.17231,23.583223,22.993324
24.378143,24.35246,24.328512,24.303688,24.278744,25.160223,26.040846
-1.594493,-1.673596,-1.752617,-1.0734526,-0.39489803,0.15563597,0.7075814
29.30065,28.824976,28.349236,27.407057,26.463839,25.694736,24.924501
71.73594,73.27126,74.80599,75.57917,76.35209,75.7387,75.12487
-4.0148897,-3.0620944,-2.1097333,-1.5122011,-0.913801,-1.7619216,-2.6101396
-1.4376575,-1.2494308,-1.0612289,-0.59069556,-0.12020794,-0.23841396,-0.3570377
-11.774672,-10.977335,-10.180555,-10.414043,-10.646077,-11.11836,-11.590906
16.249107,15.695675,15.1416,16.173887,17.207201,17.64137,18.075106
-18.89334,-19.294813,-19.697304,-19.912682,-20.128323,-20.544521,-20.959393
13.12622,13.001823,12.878957,13.254232,13.629205,12.632853,11.636934
95.82934,97.79444,99.7608,99.190575,98.62113,97.78796,96.95583
6.5882697,6.669036,6.749384,6.979286,7.207926,8.631421,10.05644
-67.724815,-67.371284,-67.018196,-66.21949,-65.42295,-64.95422,-64.48566
-74.37183,-74.49772,-74.62337,-73.97796,-73.33134,-72.49068,-71.64909
-52.51343,-51.51641,-50.519005,-50.421753,-50.324318,-50.84185,-51.35909
-26.510483,-26.471983,-26.433615,-25.373652,-24.313343,-22.999786,-21.6851
-88.23267,-88.87584,-89.51759,-89.375824,-89.23356,-89.49077,-89.74813
-86.70053,-87.093475,-87.48831,-86.68383,-85.87919,-86.19041,-86.49979
-14.367529,-13.982514,-13.599362,-14.353247,-15.105318,-15.578502,-16.051874
62.245842,62.397846,62.550663,61.365414,60.18088,58.898605,57.617237
-63.23493,-62.725082,-62.21498,-61.110043,-60.004616,-59.563816,-59.12212
4.935655,5.94264,6.9487033,7.646087,8.343133,7.795259,7.2460265
-43.956608,-43.823635,-43.690125,-44.08642,-44.48359,-44.944626,-45.40471
-27.45256,-28.868378,-30.28257,-29.64487,-29.005974,-28.081924,-27.157017
40.130745,39.90423,39.67952,39.196285,38.715397,38.003975,37.29175
18.21118,17.957577,17.704967,16.78625,15.868648,15.939373,16.010752
-15.888621,-15.178365,-14.469489,-14.032069,-13.597053,-15.305026,-17.012955
44.898487,44.178112,43.45693,42.95212,42.445385,41.966908,41.488377
-34.61625,-35.308075,-35.999207,-36.54701,-37.095787,-36.30376,-35.511024
-46.35895,-46.29014,-46.22249,-45.638145,-45.055748,-44.470966,-43.886215
14.650371,15.463582,16.277891,16.427114,16.576283,16.71597,16.854523
0.84499776,1.1988033,1.5503458,1.4062477,1.2616719,1.182288,1.1021785
-44.92364,-45.233807,-45.54465,-45.87429,-46.203247,-47.411774,-48.62121
-34.386173,-34.240192,-34.095135,-33.797993,-33.500893,-34.168957,-34.835728
2.6842887,2.4838016,2.2829401,2.5367768,2.7920692,3.053912,3.3158033
-7.047685,-7.0830646,-7.118238,-7.2268367,-7.3343987,-8.470884,-9.607163
-22.583084,-22.634487,-22.684963,-23.715828,-24.748297,-24.441788,-24.136518
18.524874,18.159246,17.794704,17.473536,17.152788,16.298449,15.443261
-2.0933511,-1.9342412,-1.775585,-1.3420104,-0.90864456,-1.6839899,-2.458061
90.394684,89.55839,88.72314,87.959816,87.196815,86.60603,86.01353
-68.3185,-68.949356,-69.58163,-69.65404,-69.72646,-69.488235,-69.24973
44.753407,44.199028,43.645115,44.237957,44.831104,44.914463,44.997368
44.016,44.429424,44.84295,44.972218,45.101963,44.75737,44.41274
20.31494,20.892302,21.467813,20.652,19.836298,18.959595,18.082891
62.33226,63.455334,64.57838,64.60968,64.64235,65.37713,66.111694
40.034832,39.93768,39.840942,38.865726,37.891773,37.22823,36.56484
41.786434,41.279922,40.772682,41.458202,42.14487,42.745056,43.345947
-9.317167,-8.925085,-8.532693,-8.170904,-7.809916,-8.494598,-9.178493
56.1443,55.938644,55.73312,54.895523,54.058994,53.70423,53.350826
-48.415947,-48.298508,-48.181686,-47.318417,-46.45463,-45.94286,-45.431885
-5.026791,-4.892113,-4.7572255,-3.6382563,-2.519482,-2.789223,-3.0588114
6.7492867,6.221163,5.692562,6.6963153,7.700103,7.359614,7.021005
-55.227627,-53.8231,-52.417095,-52.950146,-53.48378,-52.890858,-52.297306
51.90783,52.467243,53.02539,53.01633,53.00767,52.2198,51.430916
-0.052191354,-0.14562187,-0.23984489,0.07560768,0.3909935,0.2726616,0.15419236
-6.7379956,-7.89774,-9.057976,-8.696458,-8.335402,-8.226001,-8.117
7.6052604,7.1728,6.739573,7.2392926,7.737452,7.4345593,7.1293244
